,PUBID8   ,REGION8  ,CENDIV8  ,SQFT8    ,SQFTC8   ,YRCONC8  ,PBA8     ,ELUSED8  ,NGUSED8  ,FKUSED8  ,PRUSED8  ,STUSED8  ,HWUSED8  ,ADJWT8   ,STRATUM8 ,PAIR8    ,ELHTBTU8 ,ELCLBTU8 ,ELVNBTU8 ,ELWTBTU8 ,ELLTBTU8 ,ELCKBTU8 ,ELRFBTU8 ,ELOFBTU8 ,ELPCBTU8 ,ELMSBTU8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2485,2964,4,8,11000,4,3,8,1,1,2,2.0,2,2,462.11,37,2,14049.0,12175.0,39630.0,0.0,251074.0,0.0,55016.0,21391.0,23526.0,117967.0
2486,2965,2,3,2100,2,5,15,1,1,2,2.0,2,2,1701.91,54,1,0.0,56381.0,61137.0,0.0,87547.0,87094.0,233787.0,6903.0,0.0,56394.0
2487,2966,4,9,30000,5,2,26,1,2,2,2.0,2,2,950.84,62,2,0.0,6711.0,30069.0,232.0,49245.0,0.0,0.0,4386.0,1800.0,36958.0
2488,2967,3,7,120000,7,6,2,1,1,1,2.0,2,2,76.17,49,1,228718.0,1861962.0,392954.0,57991.0,1680449.0,0.0,10330.0,129053.0,254107.0,568759.0
2489,2968,2,4,15000,4,7,5,1,2,2,2.0,2,2,4044.03,19,1,0.0,0.0,,0.0,17772.0,0.0,0.0,0.0,0.0,14300.0
2490,2970,4,8,3200,2,6,5,2,2,2,2.0,2,2,3772.16,38,1,,,,,,,,,,
2491,2971,3,5,92000,6,6,23,1,1,2,,2,2,77.4,21,2,0.0,1117558.0,1301835.0,0.0,4504649.0,0.0,733699.0,122087.0,173842.0,1317440.0
2492,2973,2,4,20000,4,2,5,1,1,2,2.0,2,2,4044.03,18,2,0.0,0.0,31110.0,0.0,143689.0,0.0,21686.0,2151.0,6993.0,32423.0
2493,2974,4,8,3100,2,5,15,1,2,2,1.0,2,2,1390.68,37,2,0.0,0.0,6154.0,10103.0,8222.0,19639.0,62495.0,136.0,0.0,6358.0
2494,2976,2,3,44000,5,7,23,1,1,2,,2,2,222.73,16,1,0.0,191382.0,279155.0,163574.0,954837.0,0.0,155520.0,25879.0,36849.0,274969.0
2495,2978,3,5,10000,3,5,6,1,2,2,2.0,2,2,734.43,56,2,34659.0,24800.0,16376.0,1230.0,67441.0,0.0,114784.0,4409.0,3544.0,59587.0
2496,2980,1,2,29500,5,2,14,1,1,2,2.0,2,2,129.49,4,1,0.0,1067.0,129665.0,0.0,72208.0,0.0,15560.0,2719.0,24005.0,14363.0
2497,2981,4,9,33000,5,5,2,1,1,2,2.0,2,2,41.74,47,2,3468.0,378485.0,160014.0,0.0,670546.0,0.0,121836.0,21914.0,215183.0,319017.0
2498,2982,2,4,1500,2,4,91,1,1,2,2.0,2,2,2724.37,18,2,0.0,2000.0,4099.0,0.0,21215.0,0.0,35503.0,12.0,0.0,24671.0
2499,2983,2,3,52000,6,4,1,1,1,2,2.0,2,2,469.34,16,2,0.0,0.0,2716.0,0.0,15357.0,0.0,0.0,0.0,0.0,60549.0
2500,2984,4,9,150000,7,7,25,1,1,2,2.0,2,2,83.77,43,1,360812.0,862765.0,1449757.0,115495.0,6154982.0,0.0,138636.0,58768.0,80579.0,1172291.0
2501,2985,3,7,92000,6,7,14,1,1,2,2.0,2,2,364.2,36,2,59987.0,1727298.0,221785.0,162456.0,553409.0,20683.0,42312.0,6579.0,80789.0,121802.0
2502,2987,3,5,74000,6,8,14,1,2,2,2.0,2,2,419.28,25,2,246829.0,1297208.0,190558.0,254550.0,1480952.0,54308.0,34530.0,25615.0,71524.0,159906.0
2503,2988,2,4,6000,3,4,12,1,1,2,2.0,2,2,2724.37,18,2,0.0,6144.0,3570.0,0.0,31042.0,0.0,0.0,779.0,883.0,22727.0
2504,2989,4,9,2850,2,3,8,1,2,2,2.0,2,2,1390.68,43,2,20444.0,9765.0,1163.0,2377.0,73657.0,0.0,11388.0,91.0,2047.0,31327.0
2505,2990,4,8,8000,3,4,26,1,1,2,2.0,2,2,2739.65,37,2,0.0,4641.0,9716.0,0.0,69577.0,0.0,14185.0,19.0,1188.0,26286.0
2506,2991,3,7,33500,5,5,18,1,2,2,1.0,2,2,140.13,32,1,146258.0,161991.0,15574.0,466656.0,389673.0,44871.0,23173.0,7309.0,7335.0,105945.0
2507,2992,4,8,255000,8,5,16,1,1,1,2.0,2,2,11.26,136,2,714439.0,13708840.0,8704942.0,0.0,13450745.0,196376.0,1018026.0,617625.0,563284.0,4858755.0
2508,2993,1,2,64000,6,3,17,1,1,2,2.0,2,2,132.45,7,1,0.0,318025.0,856533.0,0.0,979209.0,0.0,14987.0,14484.0,32049.0,462890.0
2509,2994,3,7,4200,2,1,26,1,1,2,2.0,2,2,734.43,32,2,0.0,5890.0,9821.0,0.0,23601.0,0.0,14466.0,16.0,829.0,28148.0
2510,2995,3,5,23250,4,7,14,1,2,2,1.0,2,1,460.92,27,2,0.0,0.0,392874.0,0.0,259819.0,14780.0,89728.0,16403.0,108940.0,43518.0
2511,2998,3,7,8000,3,5,15,1,2,2,1.0,2,2,1589.69,36,2,0.0,39095.0,0.0,0.0,16632.0,0.0,8115.0,72.0,0.0,7457.0
2512,2999,1,2,6900,3,2,25,1,2,1,1.0,2,2,330.24,4,1,0.0,0.0,3884.0,0.0,65466.0,0.0,13180.0,1372.0,436.0,10253.0
2513,3000,2,3,2300,2,3,6,1,2,2,1.0,2,2,2724.37,13,2,0.0,29367.0,16609.0,10324.0,132380.0,0.0,597908.0,3941.0,0.0,23796.0
2514,3001,2,3,158000,7,6,2,1,1,2,2.0,2,2,77.89,64,1,275314.0,436476.0,515041.0,166971.0,2582639.0,14603.0,165071.0,545835.0,1349841.0,435670.0
2515,3002,3,5,500001,9,5,2,1,2,2,2.0,1,2,5.49,22,2,0.0,6337673.0,3658798.0,0.0,8167932.0,0.0,221214.0,374464.0,864771.0,3510477.0
2516,3003,2,3,6000,3,5,26,1,1,2,2.0,2,2,679.47,13,1,6213.0,2545.0,5901.0,0.0,30481.0,0.0,26773.0,1569.0,723.0,18605.0
2517,3004,3,7,70000,6,6,2,1,1,2,2.0,2,2,296.94,33,1,0.0,2743166.0,999626.0,0.0,2227118.0,0.0,0.0,91910.0,2011123.0,1578410.0
2518,3005,3,7,1350,2,5,25,1,1,2,2.0,2,2,2544.74,36,2,1294.0,7328.0,0.0,0.0,23444.0,0.0,23852.0,19.0,958.0,7261.0
2519,3006,3,7,19000,4,4,6,1,2,2,2.0,2,2,734.43,32,1,344534.0,254509.0,182431.0,51376.0,745534.0,234512.0,2081801.0,22682.0,16621.0,216141.0
2520,3008,1,1,33000,5,5,1,1,2,2,1.0,2,2,813.44,1,1,0.0,0.0,0.0,44.0,23603.0,0.0,0.0,0.0,0.0,93063.0
2521,3009,2,3,57000,6,4,14,1,1,2,2.0,2,2,116.76,11,1,0.0,0.0,604805.0,0.0,545804.0,0.0,46952.0,4905.0,160200.0,66993.0
2522,3010,4,8,100000,6,7,91,1,1,2,2.0,2,2,206.74,39,2,0.0,15613.0,166248.0,0.0,1940961.0,0.0,31166.0,2691.0,7061.0,481283.0
2523,3011,4,9,5800,3,5,12,1,2,2,2.0,2,2,2226.17,43,2,51167.0,14353.0,3306.0,857.0,13226.0,0.0,0.0,0.0,252.0,43431.0
2524,3012,1,2,81000,6,8,17,1,1,1,2.0,2,2,53.07,9,2,262350.0,1089160.0,1680214.0,0.0,2720771.0,0.0,243907.0,37600.0,85037.0,908026.0
2525,3013,2,3,45000,5,3,23,1,1,2,,2,2,166.6,12,1,927084.0,173127.0,358512.0,207687.0,1212340.0,0.0,197461.0,32858.0,46786.0,342543.0
2526,3014,2,4,6000,3,5,26,1,2,2,1.0,2,2,2447.55,18,1,0.0,3823.0,10540.0,68.0,19455.0,0.0,0.0,3.0,0.0,26839.0
2527,3016,4,8,300000,8,2,2,1,1,2,2.0,2,2,10.35,38,1,0.0,1497389.0,1940930.0,0.0,4317681.0,146755.0,1034599.0,106419.0,1230198.0,2189092.0
2528,3017,2,4,5000,2,6,7,1,2,1,1.0,2,2,2724.37,19,1,9813.0,28785.0,30368.0,83172.0,37367.0,0.0,43398.0,143.0,18197.0,33509.0
2529,3018,3,7,7900,3,5,15,1,1,2,2.0,2,2,1446.07,33,2,0.0,215712.0,111728.0,0.0,604217.0,141480.0,504764.0,771.0,6191.0,91609.0
2530,3019,3,5,2400,2,5,12,1,1,2,2.0,2,2,2314.83,25,1,441.0,7416.0,133.0,0.0,3364.0,0.0,0.0,76.0,0.0,8138.0
2531,3020,1,2,5200,3,7,23,1,1,2,,2,2,869.22,6,1,0.0,74279.0,33170.0,53088.0,309894.0,0.0,50474.0,8399.0,11959.0,90387.0
2532,3021,3,7,10250,4,7,5,1,2,2,2.0,2,2,1331.23,34,2,0.0,73189.0,6834.0,0.0,41441.0,0.0,0.0,0.0,0.0,21134.0
2533,3022,4,9,168000,7,5,2,1,1,2,2.0,1,2,62.84,43,1,0.0,0.0,2189526.0,268856.0,7341391.0,0.0,116578.0,114906.0,1525864.0,2071989.0
2534,3023,1,2,8000,3,3,5,1,1,2,2.0,2,2,869.22,8,2,9000.0,6762.0,0.0,0.0,51985.0,0.0,52958.0,102.0,1656.0,12669.0
2535,3025,1,1,12000,4,4,1,1,2,2,2.0,2,2,3772.16,1,1,0.0,0.0,,0.0,10516.0,0.0,0.0,0.0,0.0,1252.0
2536,3026,1,2,138000,7,4,13,1,2,2,2.0,1,1,87.26,8,2,0.0,0.0,6425531.0,0.0,1141959.0,0.0,65197.0,27558.0,134181.0,1042040.0
2537,3027,3,5,16750,4,4,23,1,1,2,,2,2,377.5,26,2,88193.0,256950.0,129034.0,97887.0,571400.0,0.0,0.0,15486.0,22051.0,177961.0
2538,3028,2,4,12500,4,7,2,1,2,2,2.0,2,2,776.54,17,1,221059.0,31893.0,45095.0,6205.0,143511.0,0.0,14957.0,24464.0,31934.0,59338.0
2539,3029,3,7,8000,3,5,14,1,1,2,2.0,2,2,2544.74,49,1,10494.0,28624.0,15793.0,5125.0,19973.0,0.0,26281.0,1536.0,1161.0,8772.0
2540,3031,2,4,2900,2,2,2,1,1,2,2.0,2,2,776.54,18,1,0.0,807.0,495.0,0.0,2904.0,0.0,1691.0,1833.0,471.0,1556.0
2541,3032,2,3,98000,6,3,5,1,1,2,2.0,1,2,94.77,12,2,0.0,0.0,113131.0,0.0,594777.0,0.0,0.0,0.0,0.0,61901.0
2542,3033,4,8,45500,5,8,2,1,2,2,2.0,2,2,240.9,46,1,112223.0,1731038.0,109217.0,15648.0,540311.0,0.0,75995.0,43687.0,57644.0,365812.0
2543,3034,3,5,800000,9,4,2,1,1,2,2.0,1,2,5.49,22,2,0.0,7765001.0,4168683.0,0.0,10636858.0,0.0,630106.0,454165.0,2632848.0,4571077.0
2544,3035,4,8,62000,6,2,18,1,2,2,2.0,2,2,124.93,37,2,167523.0,0.0,26693.0,164339.0,565811.0,65802.0,31478.0,7704.0,20851.0,155365.0
2545,3037,4,8,24500,4,4,26,1,1,2,2.0,2,2,360.63,37,1,0.0,13995.0,57768.0,0.0,188570.0,0.0,23771.0,2758.0,1904.0,67452.0
2546,3038,3,7,1650,2,6,2,1,1,2,2.0,2,2,1702.02,34,1,10025.0,70396.0,8005.0,0.0,68792.0,0.0,0.0,230.0,19749.0,15456.0
2547,3040,3,5,1500,2,6,13,1,1,2,2.0,2,2,734.43,25,1,34973.0,5726.0,29808.0,896.0,11294.0,0.0,112692.0,12819.0,54199.0,39156.0
2548,3041,1,1,85000,6,7,17,1,1,2,2.0,2,2,165.84,3,2,234050.0,86124.0,1001634.0,594224.0,1068796.0,28477.0,354306.0,12343.0,37143.0,524991.0
2549,3042,3,7,7000,3,6,13,1,1,2,2.0,2,2,228.05,57,1,12254.0,286152.0,61531.0,0.0,122825.0,0.0,28759.0,12868.0,14608.0,93262.0
2550,3044,4,9,38000,5,3,14,1,1,2,2.0,2,2,456.4,43,1,0.0,0.0,503216.0,0.0,529973.0,8789.0,10883.0,3144.0,96724.0,51759.0
2551,3045,1,2,700000,9,3,2,1,2,2,2.0,1,2,28.44,82,1,428002.0,1681089.0,2099827.0,0.0,5559069.0,0.0,443988.0,4206309.0,3245017.0,2069288.0
2552,3046,4,9,180000,7,7,18,1,1,2,2.0,2,2,135.43,47,2,27485.0,226918.0,24022.0,0.0,1927663.0,0.0,27157.0,8098.0,15798.0,466976.0
2553,3047,4,9,100000,6,6,23,1,2,2,,2,2,88.09,62,2,39584.0,730467.0,705041.0,866074.0,2527783.0,0.0,0.0,68509.0,97551.0,749013.0
2554,3049,3,7,8300,3,7,5,1,2,2,2.0,2,2,3464.95,32,1,4065.0,2137.0,2497.0,167.0,19415.0,0.0,11758.0,1117.0,0.0,14591.0
2555,3050,4,9,475000,8,4,16,1,1,1,2.0,2,2,11.26,42,2,0.0,2070747.0,5725934.0,0.0,9580901.0,180058.0,816087.0,568383.0,1154527.0,3476971.0
2556,3051,4,8,4800,2,5,2,1,1,2,2.0,2,2,2739.65,38,2,0.0,23200.0,6803.0,5308.0,46513.0,0.0,0.0,4949.0,7657.0,22311.0
2557,3052,4,9,33000,5,4,12,1,1,2,2.0,2,2,126.49,62,2,1131.0,42661.0,57318.0,9134.0,91449.0,0.0,36481.0,6917.0,10209.0,139430.0
2558,3053,3,7,15000,4,5,5,1,2,2,2.0,2,2,807.37,49,2,4420.0,42326.0,26457.0,4207.0,97986.0,0.0,15808.0,2316.0,3411.0,35453.0
2559,3055,4,9,10000,3,3,14,1,1,2,2.0,1,2,242.54,62,2,0.0,0.0,77264.0,0.0,154973.0,0.0,64288.0,24661.0,31623.0,16093.0
2560,3057,2,3,53000,6,6,23,1,2,2,,2,2,220.48,12,1,1151321.0,307351.0,452698.0,524499.0,1530839.0,0.0,249337.0,41490.0,59078.0,440891.0
2561,3058,2,3,10000,3,5,5,1,1,2,2.0,2,2,864.37,12,2,0.0,5244.0,11144.0,2930.0,45626.0,0.0,44046.0,2656.0,5766.0,32927.0
2562,3059,3,5,10000,3,5,8,1,2,2,2.0,2,2,807.37,52,1,2.0,254392.0,14475.0,9148.0,127514.0,0.0,56353.0,12570.0,19822.0,135976.0
2563,3060,2,4,106000,7,7,5,1,2,2,2.0,2,2,111.77,19,1,395381.0,6336.0,91768.0,1147.0,1781305.0,0.0,0.0,1546.0,812.0,170790.0
2564,3061,2,3,34000,5,2,17,1,1,2,1.0,2,2,352.05,13,1,395902.0,132465.0,0.0,369851.0,526779.0,19694.0,76571.0,6985.0,6728.0,179483.0
2565,3062,1,2,130000,7,8,14,1,1,1,2.0,2,2,137.78,5,1,0.0,4436151.0,7647167.0,0.0,8372412.0,0.0,343891.0,699434.0,3050655.0,1474174.0
2566,3063,2,3,3050,2,2,2,1,1,2,2.0,2,2,2141.61,13,1,0.0,7605.0,4170.0,899.0,26633.0,0.0,0.0,5367.0,8600.0,11314.0
2567,3064,3,7,2750,2,6,14,1,2,2,2.0,2,2,2544.74,57,1,26547.0,69902.0,13924.0,58689.0,100583.0,0.0,16050.0,4294.0,11310.0,5524.0
2568,3065,1,2,25000,4,6,18,1,1,2,2.0,2,2,456.4,10,1,78998.0,42194.0,64043.0,0.0,674864.0,0.0,3584.0,10021.0,5911.0,85591.0
2569,3066,3,7,1200,2,2,1,1,2,2,2.0,2,2,3503.79,49,2,0.0,0.0,,0.0,343.0,0.0,0.0,0.0,0.0,1353.0
2570,3067,2,4,9800,3,3,13,1,2,2,1.0,2,2,2447.55,17,1,0.0,0.0,14692.0,91.0,8983.0,1295.0,27467.0,0.0,124.0,15588.0
2571,3068,4,8,25000,4,8,23,1,1,2,,2,2,87.5,65,2,130671.0,602418.0,311450.0,165389.0,965430.0,0.0,157245.0,26166.0,37258.0,316527.0
2572,3069,3,5,68000,6,6,23,1,2,2,,2,2,734.43,22,1,1125823.0,1317048.0,851171.0,1045581.0,3051704.0,112376.0,497049.0,82709.0,117770.0,945239.0
2573,3070,1,2,13000,4,6,2,1,2,1,2.0,2,2,869.22,8,1,415820.0,110591.0,142260.0,26158.0,1124595.0,0.0,64813.0,37156.0,127220.0,133708.0
2574,3071,1,2,12750,4,8,2,1,1,1,2.0,2,2,802.59,5,2,0.0,23946.0,35681.0,0.0,372308.0,0.0,21809.0,23148.0,61752.0,44126.0
2575,3074,4,9,15250,4,7,12,1,1,2,2.0,2,2,444.58,47,1,0.0,14871.0,10606.0,0.0,23099.0,0.0,10017.0,408.0,379.0,70768.0
2576,3075,2,3,1600,2,4,25,1,1,2,2.0,2,2,2724.37,11,1,0.0,7964.0,2475.0,1743.0,122851.0,0.0,71141.0,5699.0,7899.0,8555.0
2577,3076,4,9,23250,4,7,23,1,2,2,,2,2,607.91,44,1,0.0,291868.0,133040.0,163427.0,476989.0,0.0,77690.0,12928.0,18408.0,155843.0
2578,3078,3,7,20500,4,8,5,1,2,1,2.0,2,2,364.2,35,1,12484.0,113338.0,54111.0,11751.0,396380.0,0.0,137997.0,23955.0,49607.0,87509.0
2579,3079,4,8,15000,4,8,2,1,1,2,2.0,2,2,365.45,37,1,28484.0,31464.0,40695.0,0.0,173900.0,0.0,38563.0,14494.0,15232.0,91795.0
2580,3080,1,2,12500,4,1,1,1,2,1,2.0,2,2,869.22,9,1,0.0,0.0,874.0,0.0,50865.0,0.0,0.0,0.0,0.0,13918.0
2581,3081,1,1,23000,4,5,23,1,2,2,,2,2,869.22,3,1,405071.0,62589.0,126156.0,147845.0,431511.0,0.0,70283.0,11695.0,16653.0,122013.0
2582,3083,3,5,9200,3,5,13,1,1,2,2.0,2,2,807.37,26,2,10452.0,89984.0,48046.0,2423.0,39679.0,2160.0,18292.0,0.0,698.0,25988.0
2583,3084,4,8,30500,5,4,13,1,1,2,2.0,2,2,140.65,39,2,107664.0,482549.0,779838.0,0.0,517213.0,6569.0,100692.0,10360.0,29513.0,158085.0
2584,3085,4,8,12500,4,4,25,1,1,2,2.0,2,2,781.6,38,1,0.0,107064.0,44874.0,0.0,359870.0,0.0,257740.0,29227.0,13568.0,103782.0
2585,3086,3,5,30000,5,5,2,1,1,2,2.0,2,2,331.3,24,1,0.0,287157.0,183236.0,5363.0,358966.0,0.0,43410.0,70841.0,85444.0,206664.0
2586,3088,2,3,8900,3,5,12,1,1,2,2.0,2,2,2724.37,13,2,0.0,6225.0,7472.0,0.0,68709.0,0.0,15149.0,2756.0,1880.0,31231.0
2587,3089,3,5,210000,8,3,14,1,1,2,2.0,1,2,13.64,23,1,0.0,3091131.0,4808946.0,0.0,5536500.0,0.0,134885.0,478161.0,1698530.0,1311846.0
2588,3090,1,2,315000,8,3,2,1,1,2,2.0,1,1,82.18,8,1,0.0,0.0,1410222.0,346803.0,6594443.0,120943.0,288722.0,4348098.0,988048.0,1804073.0
2589,3091,3,5,230000,8,4,23,1,1,2,,2,2,69.29,27,1,0.0,11538996.0,2956069.0,0.0,9163195.0,0.0,1492463.0,248346.0,353623.0,3552450.0
2590,3092,2,3,12500,4,1,5,1,1,2,1.0,2,2,679.47,13,1,8635.0,2243.0,8152.0,804.0,32727.0,0.0,9442.0,1505.0,1289.0,17647.0
2591,3093,2,3,48000,5,5,2,1,2,2,2.0,2,2,364.88,16,2,979090.0,192289.0,244760.0,18153.0,536113.0,0.0,28069.0,95094.0,186394.0,445715.0
2592,3094,2,3,146000,7,6,2,1,1,2,2.0,2,2,77.89,16,1,2624782.0,1307997.0,795907.0,250298.0,2769385.0,88778.0,628731.0,515090.0,880940.0,1324274.0
2593,3095,4,9,24250,4,4,5,1,2,2,2.0,2,2,781.6,43,2,103088.0,29540.0,16834.0,3540.0,219898.0,0.0,55430.0,25366.0,33413.0,69300.0
2594,3096,3,7,5000,2,5,5,1,1,2,2.0,2,2,2544.74,34,2,0.0,23250.0,3962.0,682.0,54133.0,0.0,34167.0,7621.0,2952.0,12771.0
2595,3097,2,4,106000,7,6,18,1,1,1,2.0,2,2,119.39,17,2,0.0,221531.0,220930.0,0.0,4920012.0,0.0,45548.0,33802.0,140391.0,679765.0
2596,3098,3,7,178000,7,6,14,1,1,2,2.0,2,2,1101.47,33,2,0.0,3408507.0,3256111.0,0.0,3265376.0,0.0,72027.0,350858.0,901951.0,1476010.0
2597,3099,3,6,84000,6,6,7,1,1,1,2.0,2,2,246.38,29,2,209755.0,1349403.0,1510401.0,0.0,1822473.0,36640.0,317235.0,33213.0,57539.0,881800.0
2598,3100,3,5,23750,4,4,14,1,1,2,2.0,2,2,658.02,26,2,2968.0,289013.0,83287.0,0.0,203403.0,0.0,57201.0,3885.0,121251.0,97912.0
2599,3101,3,6,360000,8,6,2,1,1,2,2.0,2,2,70.71,31,1,0.0,5150388.0,2420657.0,198115.0,14595512.0,0.0,381796.0,139112.0,2907667.0,2258597.0
2600,3102,3,7,355000,8,6,16,1,1,1,2.0,2,2,11.84,35,1,0.0,9386198.0,5549061.0,0.0,11471573.0,125182.0,299667.0,53867.0,484484.0,3165635.0
2601,3103,3,7,5000,2,7,12,1,1,2,2.0,2,2,2314.83,32,2,0.0,15168.0,1786.0,0.0,17504.0,0.0,10127.0,0.0,184.0,23458.0
2602,3104,2,3,220000,8,7,25,1,1,2,2.0,2,2,5.25,15,2,0.0,1437179.0,2195675.0,258534.0,16281155.0,192340.0,1133339.0,85706.0,11897.0,1405565.0
2603,3105,4,9,120000,7,8,2,1,1,2,2.0,2,2,101.47,40,1,0.0,1016433.0,506794.0,174758.0,1400524.0,0.0,336716.0,102865.0,299514.0,854944.0
2604,3106,4,8,4000,2,5,2,1,1,2,2.0,2,2,2739.65,37,2,8558.0,15196.0,4827.0,0.0,65158.0,0.0,14735.0,9130.0,9782.0,18706.0
2605,3107,2,3,3600,2,5,25,1,1,2,2.0,2,2,2724.37,13,2,0.0,17813.0,20261.0,0.0,334570.0,0.0,35069.0,2909.0,0.0,28468.0
2606,3109,3,7,4000,2,7,25,1,1,2,2.0,2,2,734.43,32,2,0.0,10461.0,2713.0,0.0,21323.0,0.0,0.0,149.0,898.0,5626.0
2607,3110,3,5,2100,2,6,2,1,2,2,2.0,2,2,2314.83,25,1,6781.0,18600.0,957.0,1046.0,18162.0,0.0,14290.0,8950.0,12154.0,9524.0
2608,3111,4,9,3800,2,4,2,1,1,2,2.0,2,2,1926.09,59,2,0.0,0.0,35538.0,3449.0,161064.0,0.0,0.0,12356.0,16766.0,75754.0
2609,3112,2,3,9000,3,5,2,1,1,2,2.0,2,2,402.35,54,1,0.0,65786.0,21244.0,0.0,176617.0,0.0,260612.0,51394.0,105139.0,124071.0
2610,3113,3,5,5600,3,7,26,1,1,1,2.0,2,2,2314.83,24,1,0.0,4371.0,13427.0,0.0,93168.0,0.0,28553.0,16.0,1204.0,24692.0
2611,3114,3,5,4000,2,7,15,1,1,2,2.0,2,2,1446.07,25,1,0.0,35067.0,23844.0,0.0,50293.0,27173.0,134031.0,2321.0,606.0,17595.0
2612,3115,3,5,12000,4,5,25,1,2,2,2.0,2,2,377.5,27,2,13487.0,98280.0,34275.0,1163.0,160854.0,0.0,20342.0,527.0,0.0,55044.0
2613,3116,1,2,2600,2,6,6,1,2,2,2.0,2,2,2463.5,7,2,16498.0,6134.0,1071.0,1084.0,27642.0,9871.0,101103.0,655.0,0.0,9097.0
2614,3118,3,5,12500,4,4,12,1,1,1,2.0,2,2,377.81,21,1,5365.0,11577.0,10719.0,0.0,23709.0,0.0,19708.0,814.0,0.0,57064.0
2615,3119,2,3,17250,4,6,5,1,2,2,2.0,2,2,1536.49,12,2,0.0,0.0,,0.0,213305.0,0.0,0.0,0.0,0.0,7182.0
2616,3120,3,7,280000,8,8,23,1,2,2,,2,2,60.63,34,1,573335.0,7870581.0,1843853.0,1958276.0,5715559.0,0.0,930927.0,154906.0,220573.0,2279235.0
2617,3121,3,6,14500,4,7,23,1,1,2,,2,2,2314.83,31,2,0.0,63393.0,41513.0,72849.0,212623.0,0.0,34631.0,5763.0,8205.0,63187.0
2618,3122,1,2,70000,6,4,14,1,1,1,2.0,2,2,456.4,6,2,0.0,63170.0,408699.0,0.0,318702.0,16656.0,44782.0,5848.0,25497.0,49043.0
2619,3123,4,8,17750,4,5,12,1,1,2,2.0,2,2,406.42,38,1,0.0,26448.0,21126.0,0.0,69664.0,0.0,13677.0,0.0,1866.0,112464.0
2620,3124,3,5,1300,2,7,25,1,2,2,2.0,2,2,3503.79,26,1,0.0,32516.0,2995.0,1284.0,17626.0,0.0,30236.0,7100.0,5950.0,8863.0
2621,3125,4,8,28000,5,7,25,1,1,2,2.0,2,2,878.08,38,1,35157.0,51824.0,98226.0,8405.0,481500.0,0.0,66190.0,10462.0,34347.0,139302.0
2622,3126,3,6,10000,3,6,25,1,2,2,2.0,2,2,807.37,31,1,20689.0,42057.0,6607.0,1148.0,186361.0,0.0,35865.0,27.0,1288.0,26957.0
2623,3127,4,9,65000,6,8,5,1,1,2,2.0,2,2,478.9,40,1,0.0,55582.0,320022.0,0.0,2502364.0,0.0,214499.0,32669.0,87799.0,347428.0
2624,3128,2,3,55000,6,5,18,1,1,2,2.0,2,2,402.35,11,2,646612.0,143432.0,95125.0,0.0,593770.0,142146.0,293836.0,12516.0,30355.0,335623.0
2625,3129,2,3,1800,2,2,13,1,1,2,2.0,2,2,72.3,11,1,0.0,9650.0,6383.0,935.0,5781.0,917.0,52917.0,1256.0,1865.0,11032.0
2626,3130,4,9,18500,4,4,18,1,1,2,2.0,2,2,404.02,106,2,0.0,0.0,28116.0,0.0,66285.0,0.0,0.0,0.0,74148.0,47667.0
2627,3131,3,7,37000,5,6,23,1,2,2,,2,2,62.5,34,1,92002.0,731202.0,256575.0,272497.0,795328.0,0.0,129540.0,21555.0,30693.0,282880.0
2628,3132,2,3,7000,3,7,6,2,2,1,2.0,2,2,2141.61,13,1,,,,,,,,,,
2629,3134,4,8,12500,4,5,12,1,1,2,2.0,2,2,2463.5,39,1,0.0,360.0,674.0,0.0,3749.0,0.0,806.0,1.0,98.0,4668.0
2630,3135,3,6,2500,2,7,5,1,2,2,2.0,2,2,3187.23,31,2,0.0,0.0,,0.0,2446.0,0.0,0.0,0.0,0.0,3129.0
2631,3136,3,5,5400,3,8,14,1,2,2,2.0,2,2,1945.16,28,1,3704.0,67276.0,7596.0,0.0,19206.0,0.0,0.0,1062.0,5825.0,4688.0
2632,3137,1,2,128000,7,8,5,1,1,2,2.0,2,2,221.72,5,2,0.0,32768.0,240151.0,26182.0,3894289.0,0.0,36441.0,11959.0,31548.0,348699.0
2633,3138,3,5,188000,7,7,23,1,1,2,,2,2,187.34,56,2,1588978.0,2992874.0,2143504.0,1316543.0,7685107.0,0.0,0.0,208286.0,296581.0,2349899.0
2634,3139,3,5,3500,2,8,15,1,2,2,2.0,2,2,1591.0,24,2,100493.0,93493.0,49024.0,312495.0,423234.0,141089.0,454470.0,6964.0,6105.0,45678.0
2635,3140,3,5,220000,8,6,14,1,1,1,2.0,2,2,124.41,22,1,1061933.0,2900225.0,924326.0,317845.0,4026215.0,56449.0,205232.0,28385.0,509782.0,332420.0
2636,3141,2,3,500001,9,3,16,1,1,1,2.0,1,2,5.83,12,1,0.0,6964653.0,9940023.0,0.0,13397496.0,180964.0,543378.0,955891.0,2187117.0,4947724.0
2637,3142,4,9,53000,6,2,14,1,1,2,2.0,2,2,243.77,40,1,15568.0,230870.0,299981.0,0.0,337923.0,0.0,46513.0,23358.0,241701.0,51425.0
2638,3143,1,2,1400000,10,7,2,1,1,1,2.0,2,2,30.62,9,2,15017428.0,14700975.0,9654746.0,3256189.0,41847690.0,0.0,1231005.0,7019442.0,13977989.0,8822248.0
